MLSNumber, Street, City, BR, Bath, Footage, Price, PriceSqFt, County, Zone, Source, Date, URL
1071875,     1679 Trilogy,     Nipomo, 2, 3, 2071, 1050000, 507.0014485755674,     SLO, 0, 0,     October 6,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071875
1071843,     412 Navajo,     Paso Robles, 3, 2, 1448, 439000, 303.17679558011054,     SLO, 4, 0,     October 6,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071843
1071857,     3960 Higuera,     San Luis Obispo, 2, 1, 788, 99500, 126.26903553299492,     SLO, 1, 0,     October 6,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071857
1071814,     1613 Gathe,     San Luis Obispo, 2, 2, 1560, 217000, 139.10256410256412,     SLO, 1, 0,     October 6,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071814
1071849,     333 Linda,     Santa Barbara, 3, 2, 1010, 925000, 915.8415841584157,     SB, 0, 0,     October 6,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071849
1071796,     1401 Christina,     Santa Maria, 3, 2, 1250, 315000, 252.0,     SB, 0, 0,     October 6,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071796
1071871,     501 Harding,     Santa Maria, 3, 2, 1238, 339000, 273.8287560581583,     SB, 0, 0,     October 6,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071871
1071822,     534 Poppy,     Santa Maria, 3, 2, 1847, 379000, 205.1976177585273,     SB, 0, 0,     October 6,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071822
1069663,     1164 Pacific Pointe,     Arroyo Grande, 3, 2, 1326, 449000, 338.6123680241327,     SLO, 2, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1069663
1069995,     1142 Tyler,     Nipomo, 2, 2, 2025, 699000, 345.18518518518516,     SLO, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1069995
1071186,     1476 Trail View,     Nipomo, 2, 2, 1734, 729000, 420.4152249134948,     SLO, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071186
1070605,     1687 Northwood,     Nipomo, 3, 2, 1835, 729900, 397.765667574932,     SLO, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070605
1067315,     1360 Foxenwood,     Santa Maria, 5, 4, 3116, 729000, 233.9537869062901,     SB, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1067315
1064149,     1180 The Pike,     Arroyo Grande, 3, 2, 1513, 449000, 296.76140118968937,     SLO, 2, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1064149
1071051,     409 Pecan,     Arroyo Grande, 3, 2, 1400, 590000, 421.4285714285714,     SLO, 2, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071051
1067123,     8825 San Marcos,     Atascadero, 4, 3, 1355, 488000, 360.1476014760148,     SLO, 3, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1067123
1069252,     1598 Stuart,     Cambria, 3, 2, 1405, 559000, 397.864768683274,     SLO, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1069252
1070977,     3939 Saturn,     Lompoc, 4, 2, 1327, 290000, 218.53805576488318,     SB, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070977
1070845,     495 Driftwood,     Morro Bay, 2, 2, 900, 595000, 661.1111111111112,     SLO, 1, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070845
1067538,     780 Willow,     Nipomo, 7, 6, 4845, 1110000, 229.10216718266255,     SLO, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1067538
1071537,     2499 Starling,     Paso Robles, 3, 2, 1945, 450000, 231.3624678663239,     SLO, 4, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071537
1071321,     390 San Luis,     Pismo Beach, 3, 4, 1566, 825000, 526.8199233716475,     SLO, 2, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071321
1069728,     940 Wadsworth,     Pismo Beach, 3, 2, 2012, 849900, 422.4155069582505,     SLO, 2, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1069728
1070180,     325 Palisade,     Pismo Beach, 3, 3, 1921, 1875000, 976.0541384695473,     SLO, 2, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070180
1069445,     556 Hathway,     San Luis Obispo, 2, 1, 784, 580000, 739.795918367347,     SLO, 1, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1069445
1066238,     1489 Country,     Santa Ynez, 5, 5, 3162, 1399999, 442.7574320050602,     SB, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1066238
1063778,     579 Camino Mercado,     Arroyo Grande, 2, 2, 960, 339500, 353.64583333333326,     SLO, 2, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1063778
1069605,     4410 Upper Lopez Canyon,     Arroyo Grande, 1, 1, 720, 345000, 479.16666666666674,     SLO, 2, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1069605
1068138,     5400 San Anselmo,     Atascadero, 3, 2, 1197, 399000, 333.3333333333333,     SLO, 3, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1068138
1070531,     14320 El Monte,     Atascadero, 4, 3, 2558, 649000, 253.71383893666928,     SLO, 3, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070531
1067270,     3479 Davies,     Cayucos, 3, 2, -1, 835000, -835000.0,     SLO, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1067270
1070079,     1424 Pacific,     Cayucos, 3, 3, 1850, 2875000, 1554.054054054054,     SLO, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070079
1070608,     521 Daisy,     Lompoc, 4, 2, 2110, 327000, 154.97630331753555,     SB, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070608
1071658,     916 Oak,     Lompoc, 4, 2, 1480, 329000, 222.2972972972973,     SB, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071658
1063098,     2975 Foxen Canyon,     Los Olivos, 3, 2, 2318, 799900, 345.08196721311475,     SB, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1063098
1069589,     1154 Santa Ysabel,     Los Osos, 3, 2, 1208, 550000, 455.29801324503313,     SLO, 1, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1069589
1068468,     221 Crosby,     Nipomo, 3, 2, 1400, 395000, 282.14285714285717,     SLO, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1068468
1071537,     2499 Starling,     Paso Robles, 3, 2, 1945, 450000, 231.3624678663239,     SLO, 4, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071537
1067579,     2455 Sand Harbor,     Paso Robles, 3, 3, 2440, 460000, 188.5245901639344,     SLO, 4, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1067579
1070971,     125 Alydar,     Paso Robles, 4, 5, 2834, 627500, 221.4184897671136,     SLO, 4, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070971
1062046,     215 Princessa,     Pismo Beach, 3, 2, 2216, 960000, 433.21299638989166,     SLO, 2, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1062046
1067640,     279 Lawrence,     San Luis Obispo, 3, 3, 2547, 995000, 390.65567334118566,     SLO, 1, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1067640
1063272,     5219 Camino Cielo,     Santa Barbara, 5, 4, 6000, 4495000, 749.1666666666665,     SB, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1063272
1071383,     900 Kingston,     Santa Maria, 5, 3, 1708, 270000, 158.07962529274005,     SB, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071383
1070701,     908 Colebrook,     Santa Maria, 3, 2, 1276, 278000, 217.8683385579937,     SB, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070701
1070939,     280 Tally Ho,     Arroyo Grande, 3, 2, 1368, 649900, 475.0730994152047,     SLO, 2, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070939
1071361,     5388 Barrenda,     Atascadero, 3, 3, 1528, 399900, 261.71465968586386,     SLO, 3, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071361
1068427,     69 San Miguel,     Avila Beach, 3, 3, 1523, 1195000, 784.6355876559422,     SLO, 1, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1068427
1065196,     1015 Ladan,     Ballard, 5, 7, 6215, 3345000, 538.2139983909896,     Other, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1065196
1070931,     1070 Bodega,     Grover Beach, 3, 2, 1827, 619000, 338.8067870826492,     SLO, 2, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070931
1068098,     411 Oak Hill,     Lompoc, 4, 3, 3000, 799000, 266.3333333333333,     SB, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1068098
1067594,     306 Alyssum,     Nipomo, 3, 2, 1764, 439000, 248.86621315192744,     SLO, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1067594
1071376,     464 Violet,     Nipomo, 3, 2, 1466, 449900, 306.8894952251024,     SLO, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071376
1071176,     1277 Belridge,     Oceano, 2, 3, 1086, 298500, 274.8618784530387,     SLO, 2, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071176
1067883,     329 Bobwhite,     Paso Robles, 2, 2, 1861, 199500, 107.20042987641054,     SLO, 4, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1067883
1067991,     4670 Dry Creek,     Paso Robles, 3, 3, 1801, 435000, 241.5324819544697,     SLO, 4, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1067991
1059274,     9986 Flyrod,     Paso Robles, 3, 2, 2446, 536900, 219.50122649223218,     SLO, 4, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1059274
1070908,     245 Cheyenne,     Paso Robles, 4, 3, 2300, 544900, 236.91304347826087,     SLO, 4, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070908
1070145,     560 Foothill,     Pismo Beach, 1, 1, 887, 419900, 473.3934611048478,     SLO, 2, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070145
1071443,     1558 Costa Brava,     Pismo Beach, 3, 4, 2012, 1155500, 574.3041749502983,     SLO, 2, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071443
1069468,     3210 Santa Maria,     Santa Maria, 2, 2, 1080, 32000, 29.62962962962963,     SB, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1069468
1066653,     4465 Foxenwood,     Santa Maria, 2, 3, 2073, 355000, 171.24939700916545,     SB, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1066653
1068839,     1021 Speed,     Santa Maria, 2, 2, 1379, 368000, 266.8600435097897,     SB, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1068839
1070692,     181 Highland,     Santa Maria, 4, 2, 1367, 379900, 277.90782735918066,     SB, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070692
1071415,     1730 Capitola,     Santa Maria, 3, 3, 1965, 395000, 201.0178117048346,     SB, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071415
1071564,     1456 Tatum,     Santa Maria, 4, 3, 2019, 429000, 212.48142644873693,     SB, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071564
1070956,     4638 Royal Oak,     Santa Maria, 4, 2, 1761, 456000, 258.9437819420784,     SB, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070956
1070151,     553 Palisade,     Santa Maria, 4, 3, 2746, 529000, 192.6438455935907,     SB, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070151
1065877,     185 7th,     Shandon, 3, 2, 1488, 284999, 191.5315860215054,     SLO, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1065877
1071095,     400 Lupine,     Templeton, 3, 3, 2384, 644000, 270.1342281879194,     SLO, 3, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071095
1062382,     765 Mesa View,     Arroyo Grande, 2, 2, -1, 94500, -94500.0,     SLO, 2, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1062382
1066550,     113 Via Bandolero,     Arroyo Grande, 3, 3, 3114, 925000, 297.0456005138086,     SLO, 2, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1066550
1066946,     1178 Galeria,     Atascadero, 3, 3, 1816, 415000, 228.52422907488983,     SLO, 3, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1066946
1065570,     9510 Los Palos,     Atascadero, 3, 3, 3512, 775000, 220.67198177676536,     SLO, 3, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1065570
1069964,     2614 Captains,     Bradley, 3, 2, 1328, 265000, 199.54819277108442,     Other, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1069964
1067213,     5240 Oakhurst,     Cambria, 4, 3, 2080, 599000, 287.98076923076917,     SLO, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1067213
1070977,     3939 Saturn,     Lompoc, 4, 2, 1327, 290000, 218.53805576488318,     SB, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070977
1070101,     1432 Las Encinas,     Los Osos, 4, 3, 3128, 789000, 252.2378516624041,     SLO, 1, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070101
1071088,     423 Burton,     Nipomo, 3, 2, 1161, 399000, 343.6692506459948,     SLO, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071088
1067854,     1262 Mesa,     Nipomo, 3, 3, 2482, 799900, 322.2804190169218,     SLO, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1067854
1064394,     1852 Nathan,     Nipomo, 2, 3, 2812, 949900, 337.8022759601707,     SLO, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1064394
1071302,     2919 Cottage,     Paso Robles, 3, 3, 1481, 375000, 253.2072923700203,     SLO, 4, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071302
1071537,     2499 Starling,     Paso Robles, 3, 2, 1945, 450000, 231.3624678663239,     SLO, 4, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071537
1066902,     1314 Oak Ridge,     Paso Robles, 4, 4, 3000, 725000, 241.66666666666663,     SLO, 4, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1066902
1069975,     3 La Entrada,     San Luis Obispo, 4, 3, 2244, 759000, 338.2352941176472,     SLO, 1, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1069975
1062656,     2172 Florence,     San Luis Obispo, 2, 2, 1793, 799269, 445.77189068600114,     SLO, 1, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1062656
1071325,     1647 McCollum,     San Luis Obispo, 3, 2, 1395, 849000, 608.6021505376343,     SLO, 1, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071325
1071169,     1009 Belmonte,     Santa Barbara, 3, 2, 1751, 975000, 556.8246716162193,     SB, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071169
1071502,     1650 Clark,     Santa Maria, 2, 2, 1440, 70000, 48.611111111111114,     SB, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071502
1071018,     2345 Nightshade,     Santa Maria, 3, 3, 1681, 349000, 207.61451516954202,     SB, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071018
1063089,     4096 Dartmouth,     Santa Maria, 3, 2, 1638, 349500, 213.36996336996341,     SB, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1063089
1066516,     1710 Bilbao,     Santa Maria, 3, 3, 2143, 350000, 163.32244517032197,     SB, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1066516
1069402,     508 Rose,     Santa Maria, 3, 2, 1689, 379900, 224.9259917110716,     SB, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1069402
1068026,     4287 Brentwood,     Santa Maria, 3, 2, 1656, 399999, 241.54528985507247,     SB, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1068026
1070544,     3786 Wendy,     Santa Maria, 4, 3, 2374, 489900, 206.36057287278854,     SB, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070544
1059462,     1535 Linda Vista,     Santa Ynez, 4, 5, -1, 1895000, -1895000.0,     SB, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1059462
1069429,     1875 Santa Rita,     Templeton, 3, 3, 2700, 1198900, 444.03703703703695,     SLO, 3, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1069429
1052008,     6685 El Pomar,     Templeton, 5, 7, 7050, 2250000, 319.14893617021283,     SLO, 3, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1052008
1070040,     749 Asilo,     Arroyo Grande, 3, 2, 2145, 775000, 361.3053613053613,     SLO, 2, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070040
1069505,     1065 La Costa,     Atascadero, 3, 3, 1261, 325000, 257.73195876288656,     SLO, 3, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1069505
1068309,     2907 Mills,     Cambria, 2, 2, 1286, 442500, 344.0902021772938,     SLO, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1068309
1069895,     3623 Via Orilla,     Lompoc, 4, 2, 1338, 295500, 220.85201793721973,     SB, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1069895
1070197,     442 Oahu,     Morro Bay, 3, 3, 1832, 699900, 382.04148471615713,     SLO, 1, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070197
1071261,     1068 Pluto,     Nipomo, 4, 2, 1344, 225000, 167.41071428571428,     SLO, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071261
1068997,     115 Tejas,     Nipomo, 4, 2, 1920, 599900, 312.4479166666667,     SLO, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1068997
1070605,     1687 Northwood,     Nipomo, 3, 2, 1835, 729900, 397.765667574932,     SLO, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070605
1068150,     1786 Trilogy,     Nipomo, 2, 2, 1911, 769000, 402.407116692831,     SLO, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1068150
1068768,     1071 Emma,     Nipomo, 2, 3, 2595, 914900, 352.5626204238922,     SLO, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1068768
1070271,     1460 25th,     Oceano, 3, 2, 1583, 489990, 309.53253316487684,     SLO, 2, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070271
1068380,     560 Polk,     Out Of Area, 3, 2, 1542, 99000, 64.2023346303502,     Other, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1068380
1071127,     35791 Hopewell,     Out Of Area, 2, 2, 2750, 599000, 217.8181818181818,     Other, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071127
1068449,     4942 Bucktail,     Paso Robles, 2, 2, 1165, 254000, 218.02575107296138,     SLO, 4, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1068449
1071011,     2129 Oak,     Paso Robles, 3, 3, 1763, 435000, 246.7385138967669,     SLO, 4, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071011
1069753,     8225 Nacimiento Lake,     Paso Robles, 4, 4, 3477, 1199900, 345.09634742594193,     SLO, 4, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1069753
1065562,     205 Vincente,     Pismo Beach, 3, 4, 2150, 975000, 453.4883720930232,     SLO, 2, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1065562
1069011,     941 Shafer,     Pismo Beach, 5, 4, 2900, 1575000, 543.1034482758621,     SLO, 2, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1069011
1070409,     3860 Higuera,     San Luis Obispo, 2, 2, 840, 99000, 117.85714285714286,     SLO, 1, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070409
1065494,     3274 Wintergreen,     San Luis Obispo, 2, 3, 1305, 469863, 360.0482758620691,     SLO, 1, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1065494
1065495,     3286 Lavender,     San Luis Obispo, 4, 4, 2150, 587470, 273.2418604651163,     SLO, 1, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1065495
1067112,     868 Coriander,     San Luis Obispo, 4, 4, 2150, 607833, 282.71302325581394,     SLO, 1, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1067112
1069988,     868 Vista Del Arroyo,     San Luis Obispo, 4, 3, 1484, 657000, 442.72237196765496,     SLO, 1, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1069988
1068432,     2607 Johnson,     San Luis Obispo, 4, 3, 1754, 899900, 513.0558722919042,     SLO, 1, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1068432
1047284,     2073 Fixlini,     San Luis Obispo, 4, 3, 2628, 1150911, 437.9417808219178,     SLO, 1, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1047284
1065022,     2078 Fixlini,     San Luis Obispo, 3, 3, 3042, 1285000, 422.4194608809994,     SLO, 1, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1065022
1067968,     448 Stanley,     Santa Barbara, 3, 2, 1433, 1329000, 927.4249825540824,     SB, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1067968
1071008,     1441 Via Rosa,     Santa Maria, 3, 2, 1166, 322000, 276.15780445969125,     SB, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071008
1071452,     502 Lucas,     Santa Maria, 3, 2, 1652, 329990, 199.75181598062957,     SB, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071452
1071105,     851 Tabitha,     Santa Maria, 4, 3, 1877, 421000, 224.2940863079382,     SB, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071105
1068911,     295 Waller,     Santa Maria, 3, 3, 2183, 499000, 228.58451672011,     SB, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1068911
1066923,     635 Glen Cairon,     Santa Maria, 4, 3, 2830, 675900, 238.8339222614841,     SB, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1066923
1069976,     2875 Baseline,     Santa Ynez, 4, 4, 3196, 1650000, 516.2703379224031,     SB, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1069976
1066080,     185 3rd,     Shandon, 4, 3, 1672, 289000, 172.84688995215308,     SLO, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1066080
1068945,     604 Valley Oak,     Solvang, 4, 4, 19618, 942631, 48.04929146702008,     SB, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1068945
1067569,     3575 Blackhawk,     Templeton, 3, 2, 1724, 627000, 363.6890951276102,     SLO, 3, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1067569
1067107,     3711 Cutler,     Visalia, 3, 2, 1594, 179465, 112.58782936010036,     Other, 0, 1,     10/13/16,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1067107
1071761,      1235 Sage,      Arroyo Grande, 2, 1, 992, 439900, 443.4475806451613,      SLO, 2, 0,      October 5,      http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071761
1071803,      210 Cranberry,      Arroyo Grande, 2, 2, 1254, 449900, 358.77192982456137,      SLO, 2, 0,      October 5,      http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071803
1071835,      579 Victorian,      Arroyo Grande, 3, 3, 1705, 549000, 321.9941348973607,      SLO, 2, 0,      October 5,      http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071835
1071818,      669 Rosemary,      Arroyo Grande, 4, 4, 3234, 1375000, 425.17006802721085,      SLO, 2, 0,      October 5,      http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071818
1071591,      450 Canyon,      Arroyo Grande, 4, 6, 4742, 1585000, 334.2471530999578,      SLO, 2, 0,      October 5,      http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071591
1071833,      7485 Sombrilla,      Atascadero, 2, 1, 770, 337500, 438.31168831168833,      SLO, 3, 0,      October 5,      http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071833
1071846,      4664 Mananita,      Atascadero, 3, 2, 1327, 389000, 293.1424265259985,      SLO, 3, 0,      October 5,      http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071846
